 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;0.000
06:45;0.014
07:00;0.050
07:15;0.102
07:30;0.218
07:45;0.392
08:00;0.599
08:15;0.795
08:30;1.070
08:45;1.469
09:00;1.977
09:15;2.318
09:30;2.695
09:45;3.158
10:00;3.538
10:15;3.911
10:30;4.161
10:45;4.559
11:00;4.584
11:15;4.941
11:30;4.733
11:45;5.039
12:00;5.037
12:15;5.037
12:30;5.038
12:45;5.041
13:00;5.039
13:15;5.036
13:30;5.038
13:45;5.037
14:00;5.042
14:15;5.044
14:30;5.037
14:45;5.038
15:00;5.037
15:15;5.033
15:30;5.029
15:45;4.994
16:00;4.817
16:15;4.543
16:30;4.266
16:45;3.957
17:00;3.578
17:15;3.078
17:30;2.871
17:45;2.453
18:00;2.046
18:15;1.580
18:30;1.130
18:45;0.811
19:00;0.490
19:15;0.353
19:30;0.353
19:45;0.316
20:00;0.290
20:15;0.272
20:30;0.232
20:45;0.150
21:00;0.077
21:15;0.033
21:30;0.003
21:45;0.000
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
