 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;0.000
07:30;0.011
07:45;0.063
08:00;0.133
08:15;0.341
08:30;0.578
08:45;0.990
09:00;1.158
09:15;2.104
09:30;1.607
09:45;1.991
10:00;2.676
10:15;2.528
10:30;4.085
10:45;4.225
11:00;3.809
11:15;4.409
11:30;4.990
11:45;4.894
12:00;5.024
12:15;5.030
12:30;5.025
12:45;5.022
13:00;5.019
13:15;5.020
13:30;4.957
13:45;4.983
14:00;4.497
14:15;2.399
14:30;3.356
14:45;4.695
15:00;3.645
15:15;3.625
15:30;2.188
15:45;2.535
16:00;2.373
16:15;1.538
16:30;1.327
16:45;0.950
17:00;0.545
17:15;0.850
17:30;0.927
17:45;1.388
18:00;0.891
18:15;1.036
18:30;0.803
18:45;0.543
19:00;0.311
19:15;0.221
19:30;0.212
19:45;0.167
20:00;0.084
20:15;0.001
20:30;0.000
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
