 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;0.000
06:00;0.000
06:15;0.037
06:30;0.081
06:45;0.128
07:00;0.219
07:15;0.288
07:30;0.352
07:45;0.446
08:00;0.622
08:15;1.062
08:30;1.397
08:45;1.180
09:00;2.145
09:15;2.217
09:30;1.386
09:45;2.824
10:00;3.459
10:15;4.183
10:30;4.280
10:45;4.059
11:00;4.950
11:15;5.021
11:30;4.181
11:45;4.994
12:00;5.035
12:15;5.012
12:30;5.034
12:45;5.039
13:00;5.038
13:15;5.027
13:30;4.827
13:45;4.924
14:00;4.704
14:15;5.018
14:30;5.042
14:45;5.038
15:00;5.033
15:15;5.036
15:30;5.039
15:45;5.015
16:00;4.455
16:15;3.929
16:30;4.395
16:45;4.144
17:00;3.716
17:15;3.267
17:30;2.995
17:45;2.589
18:00;2.171
18:15;1.755
18:30;1.341
18:45;0.889
19:00;0.626
19:15;0.425
19:30;0.380
19:45;0.362
20:00;0.346
20:15;0.303
20:30;0.272
20:45;0.236
21:00;0.184
21:15;0.128
21:30;0.089
21:45;0.050
22:00;0.012
22:15;0.000
22:30;0.000
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
