 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;
07:45;0.000
08:00;0.000
08:15;0.000
08:30;0.034
08:45;0.080
09:00;0.117
09:15;0.217
09:30;0.135
09:45;0.198
10:00;0.163
10:15;0.343
10:30;0.840
10:45;0.487
11:00;0.401
11:15;0.621
11:30;0.913
11:45;0.868
12:00;1.504
12:15;0.900
12:30;0.654
12:45;1.671
13:00;2.286
13:15;3.112
13:30;3.228
13:45;3.616
14:00;2.701
14:15;2.231
14:30;2.202
14:45;3.881
15:00;2.451
15:15;1.037
15:30;2.918
15:45;1.217
16:00;1.597
16:15;2.683
16:30;1.870
16:45;0.812
17:00;0.679
17:15;0.645
17:30;0.408
17:45;0.554
18:00;1.033
18:15;1.171
18:30;0.442
18:45;0.280
19:00;0.210
19:15;0.051
19:30;0.024
19:45;0.023
20:00;0.013
20:15;0.002
20:30;0.000
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
