 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;0.000
06:30;0.000
06:45;0.006
07:00;0.050
07:15;0.100
07:30;0.223
07:45;0.327
08:00;0.554
08:15;0.767
08:30;1.024
08:45;1.361
09:00;1.791
09:15;2.393
09:30;2.692
09:45;3.050
10:00;3.357
10:15;3.743
10:30;4.030
10:45;4.312
11:00;4.549
11:15;4.830
11:30;4.312
11:45;4.461
12:00;4.991
12:15;3.608
12:30;1.743
12:45;3.055
13:00;2.370
13:15;4.473
13:30;4.623
13:45;3.686
14:00;3.196
14:15;3.837
14:30;4.798
14:45;3.483
15:00;4.542
15:15;4.449
15:30;4.524
15:45;5.030
16:00;4.842
16:15;4.559
16:30;4.272
16:45;3.930
17:00;3.549
17:15;3.237
17:30;2.840
17:45;2.439
18:00;2.031
18:15;1.606
18:30;1.113
18:45;0.792
19:00;0.495
19:15;0.325
19:30;0.288
19:45;0.267
20:00;0.236
20:15;0.207
20:30;0.163
20:45;0.113
21:00;0.073
21:15;0.035
21:30;0.003
21:45;0.000
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
