 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.016
06:30;0.100
06:45;0.176
07:00;0.295
07:15;0.469
07:30;0.681
07:45;0.674
08:00;0.733
08:15;0.960
08:30;1.106
08:45;1.556
09:00;1.902
09:15;1.912
09:30;2.110
09:45;3.332
10:00;3.717
10:15;4.176
10:30;4.440
10:45;4.747
11:00;4.850
11:15;5.031
11:30;5.038
11:45;5.037
12:00;5.031
12:15;5.036
12:30;5.037
12:45;5.038
13:00;5.038
13:15;4.982
13:30;5.043
13:45;5.052
14:00;4.964
14:15;5.036
14:30;4.322
14:45;5.051
15:00;5.046
15:15;5.039
15:30;4.931
15:45;4.976
16:00;4.873
16:15;4.712
16:30;3.306
16:45;3.241
17:00;3.588
17:15;2.238
17:30;2.160
17:45;2.279
18:00;1.884
18:15;1.492
18:30;1.065
18:45;0.701
19:00;0.450
19:15;0.347
19:30;0.291
19:45;0.267
20:00;0.267
20:15;0.186
20:30;0.121
20:45;0.098
21:00;0.036
21:15;0.012
21:30;0.000
21:45;0.000
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
