 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;0.000
06:00;0.000
06:15;0.025
06:30;0.061
06:45;0.097
07:00;0.140
07:15;0.218
07:30;0.410
07:45;0.733
08:00;1.097
08:15;1.517
08:30;1.881
08:45;2.164
09:00;2.431
09:15;2.869
09:30;3.182
09:45;3.385
10:00;3.872
10:15;3.662
10:30;3.687
10:45;3.879
11:00;3.330
11:15;3.682
11:30;3.208
11:45;2.253
12:00;1.736
12:15;2.828
12:30;2.163
12:45;1.829
13:00;0.587
13:15;3.783
13:30;1.158
13:45;2.103
14:00;1.045
14:15;0.499
14:30;0.676
14:45;1.555
15:00;0.739
15:15;0.996
15:30;1.622
15:45;2.763
16:00;4.969
16:15;4.885
16:30;4.736
16:45;4.265
17:00;3.642
17:15;3.469
17:30;3.287
17:45;2.651
18:00;2.443
18:15;1.274
18:30;1.469
18:45;1.056
19:00;0.810
19:15;0.460
19:30;0.567
19:45;0.443
20:00;0.310
20:15;0.270
20:30;0.231
20:45;0.198
21:00;0.166
21:15;0.117
21:30;0.083
21:45;0.052
22:00;0.023
22:15;0.000
22:30;0.000
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
