 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.000
06:30;0.032
06:45;0.096
07:00;0.132
07:15;0.302
07:30;0.551
07:45;0.618
08:00;1.102
08:15;1.137
08:30;2.086
08:45;0.765
09:00;1.075
09:15;0.952
09:30;1.648
09:45;1.413
10:00;0.896
10:15;0.733
10:30;0.339
10:45;0.095
11:00;0.068
11:15;0.116
11:30;0.192
11:45;0.554
12:00;1.393
12:15;3.722
12:30;4.959
12:45;3.587
13:00;3.857
13:15;4.260
13:30;4.985
13:45;3.172
14:00;3.542
14:15;3.333
14:30;3.647
14:45;4.137
15:00;4.696
15:15;4.147
15:30;2.965
15:45;2.891
16:00;1.250
16:15;2.452
16:30;1.971
16:45;1.308
17:00;0.820
17:15;1.632
17:30;3.477
17:45;2.036
18:00;0.425
18:15;0.535
18:30;1.371
18:45;1.451
19:00;1.371
19:15;1.125
19:30;1.287
19:45;1.217
20:00;0.846
20:15;0.329
20:30;0.276
20:45;0.306
21:00;0.245
21:15;0.151
21:30;0.163
21:45;0.056
22:00;0.005
22:15;0.000
22:30;0.000
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
