 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;0.000
07:30;0.000
07:45;0.035
08:00;0.151
08:15;0.245
08:30;0.379
08:45;0.491
09:00;1.403
09:15;1.693
09:30;2.231
09:45;2.552
10:00;3.127
10:15;3.475
10:30;3.551
10:45;3.811
11:00;3.765
11:15;4.641
11:30;3.124
11:45;4.587
12:00;4.181
12:15;4.700
12:30;4.898
12:45;4.912
13:00;5.028
13:15;3.277
13:30;3.015
13:45;3.301
14:00;3.914
14:15;2.366
14:30;3.492
14:45;4.873
15:00;3.945
15:15;3.532
15:30;2.004
15:45;1.855
16:00;2.477
16:15;1.401
16:30;1.333
16:45;1.515
17:00;1.641
17:15;2.426
17:30;1.950
17:45;1.109
18:00;0.959
18:15;0.629
18:30;0.392
18:45;0.318
19:00;0.367
19:15;0.159
19:30;0.079
19:45;0.090
20:00;0.082
20:15;0.046
20:30;0.001
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
