 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;0.000
06:45;0.001
07:00;0.047
07:15;0.106
07:30;0.237
07:45;0.431
08:00;0.703
08:15;1.023
08:30;1.261
08:45;1.743
09:00;2.254
09:15;2.723
09:30;3.122
09:45;3.637
10:00;4.406
10:15;4.731
10:30;4.948
10:45;3.993
11:00;1.993
11:15;1.241
11:30;1.741
11:45;2.349
12:00;2.889
12:15;4.111
12:30;2.267
12:45;2.882
13:00;3.412
13:15;2.585
13:30;2.662
13:45;2.886
14:00;3.346
14:15;3.628
14:30;4.393
14:45;4.456
15:00;5.057
15:15;5.044
15:30;4.558
15:45;4.668
16:00;4.352
16:15;4.794
16:30;4.502
16:45;4.145
17:00;3.717
17:15;3.291
17:30;2.812
17:45;2.436
18:00;1.990
18:15;1.543
18:30;1.114
18:45;0.771
19:00;0.516
19:15;0.409
19:30;0.345
19:45;0.297
20:00;0.246
20:15;0.192
20:30;0.123
20:45;0.070
21:00;0.018
21:15;0.000
21:30;0.000
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
