 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;0.000
06:30;0.006
06:45;0.099
07:00;0.201
07:15;0.284
07:30;0.326
07:45;0.334
08:00;0.430
08:15;0.572
08:30;0.873
08:45;0.981
09:00;1.452
09:15;1.603
09:30;2.060
09:45;2.901
10:00;3.341
10:15;3.676
10:30;3.833
10:45;4.055
11:00;4.502
11:15;3.227
11:30;4.432
11:45;3.104
12:00;3.064
12:15;4.480
12:30;4.593
12:45;2.993
13:00;2.241
13:15;2.186
13:30;1.848
13:45;1.612
14:00;1.682
14:15;2.043
14:30;2.875
14:45;4.523
15:00;3.614
15:15;4.509
15:30;3.193
15:45;3.631
16:00;3.716
16:15;3.345
16:30;2.201
16:45;1.851
17:00;1.798
17:15;1.930
17:30;2.289
17:45;2.194
18:00;1.517
18:15;1.741
18:30;1.585
18:45;1.321
19:00;1.105
19:15;0.917
19:30;0.611
19:45;0.436
20:00;0.391
20:15;0.359
20:30;0.346
20:45;0.311
21:00;0.237
21:15;0.123
21:30;0.040
21:45;0.000
22:00;0.000
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
