 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;0.000
05:45;0.000
06:00;0.026
06:15;0.067
06:30;0.094
06:45;0.141
07:00;0.210
07:15;0.352
07:30;0.669
07:45;0.929
08:00;1.043
08:15;1.333
08:30;1.707
08:45;2.273
09:00;2.239
09:15;1.734
09:30;1.724
09:45;3.803
10:00;3.452
10:15;2.249
10:30;2.941
10:45;3.377
11:00;3.790
11:15;3.545
11:30;2.763
11:45;2.931
12:00;3.610
12:15;2.521
12:30;2.483
12:45;2.447
13:00;2.765
13:15;2.695
13:30;2.593
13:45;2.551
14:00;2.577
14:15;3.020
14:30;3.828
14:45;4.772
15:00;4.984
15:15;3.880
15:30;3.136
15:45;2.776
16:00;3.158
16:15;3.143
16:30;4.094
16:45;3.912
17:00;3.449
17:15;3.294
17:30;2.495
17:45;2.286
18:00;1.562
18:15;1.722
18:30;1.647
18:45;0.916
19:00;0.840
19:15;0.692
19:30;0.736
19:45;0.609
20:00;0.504
20:15;0.322
20:30;0.225
20:45;0.147
21:00;0.096
21:15;0.079
21:30;0.071
21:45;0.048
22:00;0.020
22:15;0.000
22:30;0.000
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
