 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;0.000
06:30;0.000
06:45;0.022
07:00;0.072
07:15;0.113
07:30;0.231
07:45;0.290
08:00;0.349
08:15;0.855
08:30;0.873
08:45;1.413
09:00;1.491
09:15;2.436
09:30;2.481
09:45;1.273
10:00;1.631
10:15;1.843
10:30;2.212
10:45;2.317
11:00;1.350
11:15;2.495
11:30;2.040
11:45;3.228
12:00;2.165
12:15;1.758
12:30;2.217
12:45;3.282
13:00;4.375
13:15;3.684
13:30;2.826
13:45;3.020
14:00;4.009
14:15;2.079
14:30;2.521
14:45;3.664
15:00;3.114
15:15;2.908
15:30;2.927
15:45;3.274
16:00;2.608
16:15;3.176
16:30;1.937
16:45;2.369
17:00;1.439
17:15;1.055
17:30;1.036
17:45;1.140
18:00;0.863
18:15;0.658
18:30;0.774
18:45;1.094
19:00;1.060
19:15;0.738
19:30;0.427
19:45;0.577
20:00;0.501
20:15;0.405
20:30;0.328
20:45;0.299
21:00;0.171
21:15;0.074
21:30;0.039
21:45;0.002
22:00;0.000
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
