 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;0.000
05:45;0.000
06:00;0.003
06:15;0.049
06:30;0.088
06:45;0.143
07:00;0.262
07:15;0.413
07:30;0.563
07:45;0.574
08:00;0.290
08:15;0.316
08:30;0.679
08:45;0.713
09:00;1.024
09:15;1.460
09:30;0.693
09:45;2.156
10:00;2.909
10:15;2.953
10:30;3.482
10:45;3.661
11:00;3.594
11:15;2.884
11:30;2.876
11:45;4.428
12:00;3.708
12:15;4.019
12:30;3.356
12:45;3.861
13:00;4.372
13:15;
13:30;
13:45;4.798
14:00;5.041
14:15;5.038
14:30;5.037
14:45;5.037
15:00;5.043
15:15;4.603
15:30;5.016
15:45;5.027
16:00;4.981
16:15;4.613
16:30;4.030
16:45;3.719
17:00;1.194
17:15;1.517
17:30;2.773
17:45;2.069
18:00;1.560
18:15;1.280
18:30;1.447
18:45;1.136
19:00;1.102
19:15;0.969
19:30;0.853
19:45;0.698
20:00;0.557
20:15;0.432
20:30;0.304
20:45;0.204
21:00;0.148
21:15;0.097
21:30;0.078
21:45;0.016
22:00;0.000
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
