 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;
07:45;0.000
08:00;0.031
08:15;0.113
08:30;0.254
08:45;0.327
09:00;0.622
09:15;0.613
09:30;0.647
09:45;0.809
10:00;1.234
10:15;1.537
10:30;1.455
10:45;1.931
11:00;2.611
11:15;3.023
11:30;2.711
11:45;0.983
12:00;1.125
12:15;0.866
12:30;2.094
12:45;4.131
13:00;4.256
13:15;4.860
13:30;4.543
13:45;2.382
14:00;3.122
14:15;3.493
14:30;1.647
14:45;2.280
15:00;3.602
15:15;3.588
15:30;1.331
15:45;2.027
16:00;3.841
16:15;2.626
16:30;2.093
16:45;1.803
17:00;2.613
17:15;1.266
17:30;1.298
17:45;0.526
18:00;0.281
18:15;0.079
18:30;0.087
18:45;0.036
19:00;0.069
19:15;0.033
19:30;0.021
19:45;0.000
20:00;0.000
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
