 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;0.000
05:45;0.000
06:00;0.000
06:15;0.007
06:30;0.028
06:45;0.043
07:00;0.194
07:15;0.216
07:30;0.296
07:45;0.424
08:00;0.656
08:15;1.829
08:30;2.285
08:45;2.394
09:00;2.178
09:15;1.539
09:30;1.565
09:45;3.358
10:00;1.969
10:15;2.647
10:30;2.141
10:45;2.554
11:00;1.663
11:15;3.697
11:30;2.548
11:45;4.098
12:00;3.336
12:15;2.846
12:30;3.018
12:45;3.872
13:00;3.014
13:15;4.144
13:30;3.257
13:45;3.123
14:00;2.572
14:15;3.567
14:30;4.629
14:45;4.591
15:00;3.762
15:15;4.498
15:30;4.614
15:45;3.854
16:00;3.763
16:15;4.313
16:30;3.823
16:45;3.889
17:00;3.591
17:15;2.197
17:30;2.342
17:45;1.945
18:00;1.515
18:15;1.595
18:30;1.021
18:45;0.797
19:00;0.566
19:15;0.394
19:30;0.355
19:45;0.334
20:00;0.300
20:15;0.282
20:30;0.249
20:45;0.213
21:00;0.172
21:15;0.117
21:30;0.080
21:45;0.041
22:00;0.017
22:15;0.000
22:30;0.000
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
