 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;0.000
07:45;0.000
08:00;0.000
08:15;0.009
08:30;0.023
08:45;0.026
09:00;0.061
09:15;0.240
09:30;0.517
09:45;1.363
10:00;1.428
10:15;1.880
10:30;4.254
10:45;3.831
11:00;4.563
11:15;4.109
11:30;4.465
11:45;4.355
12:00;4.192
12:15;3.545
12:30;4.835
12:45;4.869
13:00;4.686
13:15;4.042
13:30;4.146
13:45;3.671
14:00;3.956
14:15;
14:30;
14:45;3.927
15:00;3.065
15:15;2.961
15:30;3.442
15:45;3.229
16:00;2.858
16:15;3.934
16:30;2.373
16:45;1.533
17:00;1.645
17:15;1.112
17:30;0.938
17:45;0.930
18:00;0.757
18:15;1.144
18:30;1.165
18:45;0.858
19:00;0.480
19:15;0.346
19:30;0.306
19:45;0.120
20:00;0.185
20:15;0.087
20:30;0.023
20:45;0.000
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
