 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;0.000
06:30;0.015
06:45;0.063
07:00;0.120
07:15;0.200
07:30;0.359
07:45;0.627
08:00;0.808
08:15;1.062
08:30;1.447
08:45;1.936
09:00;2.272
09:15;2.690
09:30;3.168
09:45;3.544
10:00;3.869
10:15;4.235
10:30;4.596
10:45;4.783
11:00;5.003
11:15;5.052
11:30;5.050
11:45;5.049
12:00;5.052
12:15;5.050
12:30;5.051
12:45;5.053
13:00;5.052
13:15;5.049
13:30;5.049
13:45;5.060
14:00;5.065
14:15;5.067
14:30;5.055
14:45;5.056
15:00;5.057
15:15;4.998
15:30;4.349
15:45;4.873
16:00;3.710
16:15;3.737
16:30;2.966
16:45;3.395
17:00;2.609
17:15;2.378
17:30;2.518
17:45;2.390
18:00;1.718
18:15;1.334
18:30;1.233
18:45;1.032
19:00;0.693
19:15;0.666
19:30;0.604
19:45;0.453
20:00;0.368
20:15;0.302
20:30;0.234
20:45;0.167
21:00;0.080
21:15;0.025
21:30;0.000
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
