 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.001
06:30;0.049
06:45;0.106
07:00;0.154
07:15;0.228
07:30;0.404
07:45;0.396
08:00;0.455
08:15;0.635
08:30;0.895
08:45;0.875
09:00;1.854
09:15;1.466
09:30;1.087
09:45;2.165
10:00;2.630
10:15;3.557
10:30;3.056
10:45;2.361
11:00;2.695
11:15;2.238
11:30;3.928
11:45;4.957
12:00;4.846
12:15;4.875
12:30;3.897
12:45;2.133
13:00;2.450
13:15;3.103
13:30;2.030
13:45;2.204
14:00;3.033
14:15;2.578
14:30;2.989
14:45;2.188
15:00;1.771
15:15;1.438
15:30;1.333
15:45;1.409
16:00;1.279
16:15;1.294
16:30;0.786
16:45;0.502
17:00;0.572
17:15;0.466
17:30;0.425
17:45;0.436
18:00;0.968
18:15;1.411
18:30;0.835
18:45;1.031
19:00;0.931
19:15;0.910
19:30;1.191
19:45;1.252
20:00;0.904
20:15;0.786
20:30;0.572
20:45;0.321
21:00;0.210
21:15;0.114
21:30;0.051
21:45;0.003
22:00;0.000
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
