 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;0.000
06:45;0.000
07:00;0.004
07:15;0.039
07:30;0.073
07:45;0.116
08:00;0.159
08:15;0.259
08:30;0.406
08:45;0.537
09:00;0.594
09:15;0.747
09:30;1.359
09:45;1.356
10:00;1.431
10:15;1.718
10:30;1.747
10:45;3.753
11:00;3.581
11:15;4.104
11:30;4.648
11:45;5.024
12:00;4.836
12:15;5.023
12:30;4.853
12:45;5.011
13:00;4.566
13:15;4.985
13:30;5.038
13:45;4.313
14:00;4.242
14:15;4.289
14:30;4.089
14:45;4.142
15:00;3.880
15:15;3.084
15:30;3.191
15:45;1.907
16:00;1.625
16:15;1.357
16:30;1.652
16:45;2.316
17:00;1.357
17:15;1.449
17:30;1.618
17:45;1.417
18:00;1.544
18:15;2.090
18:30;0.945
18:45;0.769
19:00;0.707
19:15;0.421
19:30;0.298
19:45;0.283
20:00;0.259
20:15;0.253
20:30;0.194
20:45;0.136
21:00;0.057
21:15;0.011
21:30;0.000
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
