 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;
07:45;0.000
08:00;0.000
08:15;0.068
08:30;0.139
08:45;0.261
09:00;0.613
09:15;1.126
09:30;1.799
09:45;2.423
10:00;2.168
10:15;3.196
10:30;3.494
10:45;3.536
11:00;2.595
11:15;3.068
11:30;3.255
11:45;3.775
12:00;3.224
12:15;3.180
12:30;3.462
12:45;4.152
13:00;4.885
13:15;5.027
13:30;5.027
13:45;3.567
14:00;4.638
14:15;3.250
14:30;3.291
14:45;2.657
15:00;2.260
15:15;2.201
15:30;2.703
15:45;3.627
16:00;3.838
16:15;2.820
16:30;3.207
16:45;2.235
17:00;1.047
17:15;0.952
17:30;0.586
17:45;0.533
18:00;0.497
18:15;0.455
18:30;0.317
18:45;0.224
19:00;0.120
19:15;0.034
19:30;0.000
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
